10615;4;32;24;sea;false;ocean;0
10616;34;38;20;sea;false;ocean;0
10617;34;13;43;sea;false;ocean;0
10618;9;42;2;sea;true;ocean;0
10619;13;61;10;sea;false;ocean;0
10620;0;4;92;sea;false;ocean;0
10621;10;14;75;sea;false;ocean;0
10622;31;16;11;sea;false;ocean;0
10623;14;27;3;sea;false;ocean;0
10624;43;18;23;sea;false;ocean;0
10625;7;14;16;sea;false;ocean;0
10626;13;13;21;sea;true;ocean;0
10627;19;4;38;sea;false;ocean;0
10628;1;53;32;sea;false;ocean;0
10629;51;0;47;sea;true;ocean;0
10630;43;36;20;sea;true;ocean;0
10631;1;7;74;sea;false;ocean;0
10632;17;28;8;sea;false;ocean;0
10633;48;28;19;sea;false;ocean;0
10634;54;24;4;sea;false;ocean;0
10635;24;11;46;sea;false;ocean;0
10636;27;7;35;sea;false;ocean;0
10637;6;23;30;sea;false;ocean;0
10638;49;12;10;sea;false;ocean;0
10639;50;20;29;sea;false;ocean;0
10640;1;25;14;sea;false;ocean;0
10641;12;0;42;sea;true;ocean;0
10642;31;29;24;sea;false;ocean;0
10643;1;69;19;sea;true;ocean;0
10644;49;29;0;sea;false;ocean;0
10645;28;17;9;sea;false;ocean;0
10646;40;7;31;sea;false;ocean;0
10647;68;30;1;sea;false;ocean;0
10648;28;26;1;sea;true;ocean;0
10649;22;11;31;sea;true;ocean;0
10650;13;47;11;sea;false;ocean;0
10651;42;42;7;sea;false;ocean;0
10652;63;18;0;sea;false;ocean;0
10653;20;47;8;sea;false;ocean;0
10654;0;0;40;sea;true;ocean;0
10655;25;0;58;sea;true;ocean;0
10656;24;29;43;sea;false;ocean;0
10657;40;10;20;sea;false;ocean;0
10658;16;35;37;sea;false;ocean;0
10659;22;0;23;sea;false;ocean;0
10660;3;11;0;sea;false;ocean;0
10661;71;12;13;sea;false;ocean;0
10662;26;20;13;sea;false;ocean;0
10663;2;77;5;sea;false;ocean;0
10664;14;58;11;sea;false;ocean;0
10665;6;13;34;sea;false;ocean;0
10666;25;26;22;sea;false;ocean;0
10667;34;14;46;sea;false;ocean;0
10668;11;11;2;sea;true;ocean;0
10669;53;6;32;sea;false;ocean;0
10670;3;72;23;sea;false;ocean;0
10671;21;5;67;sea;false;ocean;0
10672;19;21;0;sea;false;ocean;0
10673;2;46;46;sea;false;ocean;0
10674;10;49;11;sea;true;ocean;0
10675;44;0;11;sea;false;ocean;0
10676;3;62;34;sea;false;ocean;0
10677;72;23;2;sea;true;ocean;0
10678;4;17;68;sea;false;ocean;0
10679;65;1;1;sea;false;ocean;0
10680;34;17;31;sea;false;ocean;0
10681;8;71;3;sea;false;ocean;0
10682;48;12;29;sea;true;ocean;0
10683;36;45;4;sea;false;ocean;0
10684;72;20;7;sea;false;ocean;0
10685;3;27;47;sea;false;ocean;0
10686;82;8;8;sea;false;ocean;0
10687;9;5;79;sea;false;ocean;0
10688;52;21;6;sea;false;ocean;0
10689;27;3;12;sea;false;ocean;0
10690;51;15;24;sea;false;ocean;0
10691;55;1;43;sea;false;ocean;0
10692;26;5;28;sea;false;ocean;0
10693;49;21;8;sea;false;ocean;0
10694;40;35;17;sea;false;ocean;0
10695;9;63;25;sea;false;ocean;0
10696;14;8;74;sea;false;ocean;0
10697;11;72;7;sea;false;ocean;0
10698;6;11;15;sea;false;ocean;0
10699;9;26;8;sea;false;ocean;0
10700;45;41;8;sea;false;ocean;0
10701;6;15;17;sea;false;ocean;0
10702;8;4;61;sea;true;ocean;0
10703;12;65;1;sea;false;ocean;0
10704;29;22;21;sea;true;ocean;0
10705;52;30;10;sea;false;ocean;0
10706;36;27;33;sea;false;ocean;0
10707;12;51;26;sea;true;ocean;0
10708;6;1;38;sea;false;ocean;0
10709;18;36;21;sea;false;ocean;0
10710;3;5;12;sea;false;ocean;0
10711;38;10;15;sea;false;ocean;0
10712;29;56;7;sea;false;ocean;0
10713;5;20;11;sea;false;ocean;0
10714;1;20;47;sea;false;ocean;0
10715;1;2;28;sea;false;ocean;0
10716;16;18;63;sea;false;ocean;0
10717;55;16;27;sea;false;ocean;0
10718;33;48;16;sea;false;ocean;0
10719;19;51;6;sea;false;ocean;0
10720;2;15;53;sea;false;ocean;0
10721;41;0;14;sea;false;ocean;0
10722;49;14;11;sea;false;ocean;0
10723;21;26;52;sea;false;ocean;0
10724;27;57;4;sea;true;ocean;0
10725;12;38;24;sea;false;ocean;0
10726;18;69;6;sea;true;ocean;0
10727;72;8;4;sea;false;ocean;0
10728;60;7;0;sea;false;ocean;0
10729;10;3;41;sea;false;ocean;0
10730;5;33;4;sea;true;ocean;0
10731;3;37;38;sea;false;ocean;0
10732;32;23;38;sea;false;ocean;0
10733;6;20;67;sea;false;ocean;0
10734;75;5;17;sea;false;ocean;0
10735;1;39;14;sea;false;ocean;0
10736;38;43;11;sea;false;ocean;0
10737;10;2;44;sea;false;ocean;0
10738;45;28;6;sea;false;ocean;0
10739;10;31;50;sea;false;ocean;0
10740;13;19;62;sea;false;ocean;0
10741;7;20;41;sea;true;ocean;0
10742;26;34;37;sea;false;ocean;0
10743;28;22;30;sea;false;ocean;0
10744;66;10;8;sea;false;ocean;0
10745;17;46;5;sea;true;ocean;0
10746;30;33;3;sea;false;ocean;0
10747;32;44;8;sea;false;ocean;0
10748;1;16;68;sea;false;ocean;0
10749;34;10;4;sea;false;ocean;0
10750;46;31;13;sea;false;ocean;0
10751;18;75;4;sea;false;ocean;0
10752;51;12;13;sea;false;ocean;0
10753;25;17;46;sea;false;ocean;0
10754;4;73;21;sea;false;ocean;0
10755;72;20;4;sea;false;ocean;0
10756;38;51;4;sea;false;ocean;0
10757;62;14;1;sea;false;ocean;0
10758;57;0;14;sea;false;ocean;0
10759;9;45;16;sea;false;ocean;0
10760;4;49;22;sea;false;ocean;0
10761;2;72;1;sea;false;ocean;0
10762;5;20;0;sea;false;ocean;0
10763;1;12;30;sea;false;ocean;0
10764;36;35;4;sea;false;ocean;0
10765;59;13;6;sea;false;ocean;0
10766;13;37;0;sea;false;ocean;0
10767;16;9;5;sea;false;ocean;0
10768;34;10;2;sea;true;ocean;0
10769;5;21;53;sea;false;ocean;0
10770;69;8;9;sea;false;ocean;0
10771;20;29;42;sea;false;ocean;0
10772;32;42;10;sea;false;ocean;0
10773;22;16;52;sea;false;ocean;0
10774;28;7;54;sea;false;ocean;0
10775;30;45;16;sea;false;ocean;0
10776;13;10;57;sea;false;ocean;0
10777;29;36;27;sea;false;ocean;0
10778;12;4;13;sea;false;ocean;0
10779;7;15;16;sea;false;ocean;0
10780;7;38;37;sea;false;ocean;0
10781;23;0;10;sea;false;ocean;0
10782;2;42;29;sea;false;ocean;0
10783;30;26;35;sea;false;ocean;0
10784;4;49;29;sea;false;ocean;0
10785;10;61;21;sea;true;ocean;0
10786;19;1;64;sea;false;ocean;0
10787;74;18;3;sea;false;ocean;0
10788;32;21;13;sea;false;ocean;0
10789;24;54;13;sea;false;ocean;0
10790;14;32;52;sea;false;ocean;0
10791;11;44;2;sea;false;ocean;0
10792;51;18;18;sea;false;ocean;0
10793;18;14;26;sea;false;ocean;0
10794;15;11;38;sea;false;ocean;0
10795;3;32;61;sea;false;ocean;0
10796;2;43;7;sea;false;ocean;0
10797;32;5;12;sea;false;ocean;0
10798;8;18;8;sea;false;ocean;0
10799;10;9;78;sea;false;ocean;0
10800;14;26;20;sea;false;ocean;0
10801;16;40;17;sea;false;ocean;0
10802;53;10;3;sea;false;ocean;0
10803;11;4;43;sea;false;ocean;0
10804;33;13;49;sea;false;ocean;0
10805;2;66;16;sea;false;ocean;0
10806;24;6;12;sea;false;ocean;0
10807;28;44;4;sea;false;ocean;0
10808;43;20;3;sea;false;ocean;0
10809;24;21;47;sea;false;ocean;0
10810;11;1;57;sea;false;ocean;0
10811;30;1;60;sea;false;ocean;0
10812;13;5;16;sea;false;ocean;0
10813;65;2;23;sea;false;ocean;0
10814;4;39;14;sea;false;ocean;0
10815;2;13;75;sea;false;ocean;0
10816;82;9;4;sea;false;ocean;0
10817;17;6;2;sea;false;ocean;0
10818;8;46;38;sea;false;ocean;0
10819;3;5;39;sea;false;ocean;0
10820;32;37;22;sea;false;ocean;0
10821;56;13;26;sea;false;ocean;0
10822;5;26;17;sea;false;ocean;0
10823;15;12;46;sea;false;ocean;0
10824;14;64;5;sea;false;ocean;0
10825;20;3;51;sea;false;ocean;0
10826;18;0;47;sea;false;ocean;0
10827;40;2;20;sea;false;ocean;0
10828;15;38;36;sea;false;ocean;0
10829;20;5;43;sea;false;ocean;0
10830;47;16;25;sea;true;ocean;0
10831;5;5;61;sea;false;ocean;0
10832;59;1;31;sea;true;ocean;0
10833;40;9;16;sea;false;ocean;0
10834;36;15;36;sea;true;ocean;0
10835;10;0;66;sea;false;ocean;0
10836;8;33;40;sea;false;ocean;0
10837;29;15;20;sea;false;ocean;0
10838;25;56;17;sea;false;ocean;0
10839;4;9;21;sea;false;ocean;0
10840;13;6;70;sea;false;ocean;0
10841;81;0;2;sea;false;ocean;0
10842;12;56;22;sea;false;ocean;0
10843;23;1;74;sea;false;ocean;0
10844;33;5;15;sea;false;ocean;0
10845;6;35;45;sea;false;ocean;0
10846;2;89;6;sea;true;ocean;0
10847;19;0;60;sea;false;ocean;0
10848;26;0;2;sea;false;ocean;0
10849;7;81;1;sea;false;ocean;0
10850;0;49;37;sea;false;ocean;0
10851;13;20;44;sea;false;ocean;0
10852;50;18;16;sea;false;ocean;0
10853;20;7;21;sea;false;ocean;0
10854;6;14;15;sea;false;ocean;0
10855;13;41;31;sea;false;ocean;0
10856;0;66;31;sea;false;ocean;0
10857;35;50;3;sea;false;ocean;0
10858;11;8;38;sea;true;ocean;0
10859;34;12;49;sea;false;ocean;0
10860;14;0;21;sea;true;ocean;0
10861;25;18;10;sea;true;ocean;0
10862;51;6;28;sea;true;ocean;0
10863;4;40;29;sea;true;ocean;0
10864;11;14;70;sea;true;ocean;0
10865;71;9;18;sea;false;ocean;0
10866;59;19;10;sea;false;ocean;0
10867;38;11;15;sea;false;ocean;0
10868;18;13;41;sea;false;ocean;0
10869;37;39;14;sea;false;ocean;0
10870;51;12;25;sea;false;ocean;0
10871;35;4;26;sea;false;ocean;0
10872;10;15;49;sea;false;ocean;0
10873;31;16;3;sea;false;ocean;0
10874;37;3;55;sea;false;ocean;0
10875;12;29;41;sea;false;ocean;0
10876;7;27;51;sea;true;ocean;0
10877;22;12;13;sea;false;ocean;0
10878;51;3;21;sea;false;ocean;0
10879;35;30;9;sea;false;ocean;0
10880;7;3;57;sea;false;ocean;0
10881;19;40;30;sea;false;ocean;0
10882;39;14;44;sea;false;ocean;0
10883;21;19;10;sea;false;ocean;0
10884;1;64;24;sea;false;ocean;0
10885;45;26;22;sea;false;ocean;0
10886;4;41;32;sea;false;ocean;0
10887;65;21;10;sea;false;ocean;0
10888;10;34;53;sea;false;ocean;0
10889;2;58;1;sea;false;ocean;0
10890;70;5;14;sea;false;ocean;0
10891;62;7;21;sea;false;ocean;0
10892;8;6;43;sea;false;ocean;0
10893;11;13;20;sea;false;ocean;0
10894;26;47;21;sea;false;ocean;0
10895;17;14;17;sea;false;ocean;0
10896;7;44;27;sea;false;ocean;0
10897;16;3;18;sea;false;ocean;0
10898;49;3;40;sea;false;ocean;0
10899;11;31;14;sea;false;ocean;0
10900;2;17;64;sea;false;ocean;0
10901;15;42;19;sea;false;ocean;0
10902;36;25;17;sea;false;ocean;0
10903;15;29;2;sea;false;ocean;0
10904;11;2;24;sea;false;ocean;0
10905;69;1;12;sea;false;ocean;0
10906;19;42;6;sea;false;ocean;0
10907;13;50;1;sea;false;ocean;0
10908;50;18;8;sea;false;ocean;0
10909;35;23;10;sea;false;ocean;0
10910;57;27;1;sea;false;ocean;0
10911;36;9;2;sea;false;ocean;0
10912;0;26;13;sea;false;ocean;0
10913;35;34;13;sea;false;ocean;0
10914;60;7;4;sea;false;ocean;0
10915;49;4;34;sea;false;ocean;0
10916;3;39;55;sea;false;ocean;0
10917;59;7;4;sea;false;ocean;0
10918;21;35;27;sea;false;ocean;0
10919;40;28;1;sea;false;ocean;0
10920;17;34;5;sea;false;ocean;0
10921;22;7;56;sea;false;ocean;0
10922;24;16;1;sea;false;ocean;0
10923;72;9;14;sea;false;ocean;0
10924;52;20;23;sea;false;ocean;0
10925;73;7;19;sea;false;ocean;0
10926;4;52;11;sea;false;ocean;0
10927;32;12;23;sea;false;ocean;0
10928;10;38;31;sea;false;ocean;0
10929;33;20;42;sea;false;ocean;0
10930;59;37;3;sea;false;ocean;0
10931;42;31;23;sea;false;ocean;0
10932;16;0;57;sea;true;ocean;0
10933;38;49;7;sea;false;ocean;0
10934;76;11;11;sea;false;ocean;0
10935;2;25;6;sea;false;ocean;0
10936;23;27;5;sea;false;ocean;0
10937;55;0;3;sea;false;ocean;0
10938;27;33;37;sea;false;ocean;0
10939;29;18;52;sea;false;ocean;0
10940;48;12;13;sea;false;ocean;0
10941;1;18;19;sea;false;ocean;0
10942;18;37;17;sea;false;ocean;0
10943;17;31;29;sea;false;ocean;0
10944;48;2;2;sea;false;ocean;0
10945;23;39;33;sea;false;ocean;0
10946;27;55;12;sea;false;ocean;0
10947;6;5;81;sea;false;ocean;0
10948;3;11;36;sea;false;ocean;0
10949;35;36;26;sea;false;ocean;0
10950;10;24;24;sea;false;ocean;0
10951;24;52;3;sea;false;ocean;0
10952;2;35;59;sea;false;ocean;0
10953;62;0;7;sea;false;ocean;0
10954;38;36;3;sea;false;ocean;0
10955;31;29;3;sea;false;ocean;0
10956;23;8;62;sea;false;ocean;0
10957;11;81;6;sea;true;ocean;0
10958;16;44;3;sea;false;ocean;0
10959;43;7;6;sea;true;ocean;0
10960;78;18;2;sea;false;ocean;0
10961;37;11;19;sea;false;ocean;0
10962;4;29;45;sea;true;ocean;0
10963;20;10;31;sea;false;ocean;0
10964;41;5;28;sea;false;ocean;0
10965;16;21;7;sea;true;ocean;0
10966;2;45;13;sea;false;ocean;0
10967;30;30;20;sea;false;ocean;0
10968;8;6;59;sea;false;ocean;0
10969;37;56;6;sea;false;ocean;0
10970;3;2;20;sea;false;ocean;0
10971;32;17;49;sea;false;ocean;0
10972;9;22;61;sea;false;ocean;0
10973;46;12;4;sea;false;ocean;0
10974;1;13;82;sea;false;ocean;0
10975;36;17;44;sea;false;ocean;0
10976;13;23;1;sea;false;ocean;0
10977;35;2;3;sea;false;ocean;0
10978;18;15;18;sea;false;ocean;0
10979;14;7;48;sea;false;ocean;0
10980;16;51;24;sea;false;ocean;0
10981;12;24;37;sea;false;ocean;0
10982;1;85;7;sea;false;ocean;0
10983;24;40;22;sea;true;ocean;0
10984;36;15;8;sea;false;ocean;0
10985;1;4;1;sea;false;ocean;0
10986;19;13;50;sea;false;ocean;0
10987;35;0;23;sea;false;ocean;0
10988;2;8;63;sea;false;ocean;0
10989;35;2;20;sea;false;ocean;0
10990;27;12;36;sea;false;ocean;0
10991;15;22;34;sea;false;ocean;0
10992;39;18;33;sea;false;ocean;0
10993;47;4;17;sea;false;ocean;0
10994;27;15;48;sea;false;ocean;0
10995;2;24;4;sea;false;ocean;0
10996;35;5;56;sea;false;ocean;0
10997;47;4;40;sea;false;ocean;0
10998;75;12;1;sea;false;ocean;0
10999;7;18;32;sea;false;ocean;0
11000;2;24;54;sea;false;ocean;0
11001;29;30;21;sea;false;ocean;0
11002;16;18;59;sea;false;ocean;0
11003;30;28;3;sea;false;ocean;0
11004;1;21;76;sea;false;ocean;0
11005;22;34;39;sea;false;ocean;0
11006;29;20;4;sea;false;ocean;0
11007;50;3;23;sea;false;ocean;0
11008;7;26;29;sea;false;ocean;0
11009;57;18;0;sea;false;ocean;0
11010;12;48;38;sea;false;ocean;0
11011;43;10;1;sea;false;ocean;0
11012;44;23;22;sea;false;ocean;0
11013;4;21;18;sea;false;ocean;0
11014;35;7;6;sea;false;ocean;0
11015;7;0;7;sea;false;ocean;0
11016;11;40;38;sea;false;ocean;0
11017;0;0;60;sea;false;ocean;0
11018;2;51;22;sea;false;ocean;0
11019;66;20;12;sea;false;ocean;0
11020;4;59;7;sea;true;ocean;0
11021;20;62;7;sea;false;ocean;0
11022;10;47;34;sea;true;ocean;0
11023;57;2;23;sea;false;ocean;0
11024;2;46;25;sea;true;ocean;0
11025;26;10;23;sea;false;ocean;0
11026;12;15;21;sea;false;ocean;0
11027;15;71;1;sea;false;ocean;0
11028;25;30;24;sea;true;ocean;0
11029;1;31;63;sea;true;ocean;0
11030;34;47;0;sea;false;ocean;0
11031;74;2;16;sea;false;ocean;0
11032;5;43;13;sea;false;ocean;0
11033;16;47;34;sea;false;ocean;0
11034;17;40;36;sea;true;ocean;0
11035;7;51;4;sea;false;ocean;0
11036;38;30;15;sea;true;ocean;0
11037;8;6;66;sea;false;ocean;0
11038;20;77;1;sea;false;ocean;0
11039;29;0;4;sea;false;ocean;0
11040;16;14;6;sea;false;ocean;0
11041;26;30;31;sea;false;ocean;0
11042;4;16;15;sea;false;ocean;0
11043;7;49;0;sea;false;ocean;0
11044;6;8;60;sea;false;ocean;0
11045;39;5;43;sea;false;ocean;0
11046;10;52;30;sea;false;ocean;0
11047;16;34;27;sea;false;ocean;0
11048;38;9;6;sea;false;ocean;0
11049;33;18;47;sea;false;ocean;0
11050;1;59;13;sea;false;ocean;0
11051;0;73;10;sea;true;ocean;0
11052;6;8;66;sea;false;ocean;0
11053;16;2;19;sea;false;ocean;0
11054;6;54;39;sea;false;ocean;0
11055;3;52;17;sea;false;ocean;0
11056;26;50;15;sea;false;ocean;0
11057;29;51;5;sea;false;ocean;0
11058;25;2;29;sea;false;ocean;0
11059;43;31;17;sea;false;ocean;0
11060;36;11;52;sea;false;ocean;0
11061;22;20;7;sea;false;ocean;0
11062;2;27;12;sea;false;ocean;0
11063;40;47;10;sea;false;ocean;0
11064;10;39;16;sea;true;ocean;0
11065;8;0;17;sea;false;ocean;0
11066;0;59;4;sea;false;ocean;0
11067;24;37;14;sea;false;ocean;0
11068;12;31;2;sea;false;ocean;0
11069;23;47;21;sea;false;ocean;0
11070;6;47;7;sea;false;ocean;0
11071;14;23;34;sea;false;ocean;0
11072;2;34;11;sea;false;ocean;0
11073;7;32;1;sea;false;ocean;0
11074;42;14;23;sea;false;ocean;0
11075;8;52;11;sea;false;ocean;0
11076;14;3;77;sea;false;ocean;0
11077;25;70;3;sea;false;ocean;0
11078;32;29;0;sea;false;ocean;0
11079;12;67;8;sea;false;ocean;0
11080;10;3;4;sea;false;ocean;0
11081;13;9;31;sea;false;ocean;0
11082;22;21;23;sea;false;ocean;0
11083;8;68;21;sea;false;ocean;0
11084;38;12;34;sea;false;ocean;0
11085;33;14;42;sea;false;ocean;0
11086;54;20;21;sea;false;ocean;0
11087;7;31;7;sea;false;ocean;0
11088;61;22;12;sea;true;ocean;0
11089;3;23;5;sea;false;ocean;0
11090;21;19;6;sea;false;ocean;0
11091;0;42;1;sea;false;ocean;0
11092;10;37;31;sea;false;ocean;0
11093;41;33;15;sea;false;ocean;0
11094;44;5;45;sea;false;ocean;0
11095;22;29;30;sea;false;ocean;0
11096;13;12;45;sea;false;ocean;0
11097;21;22;44;sea;false;ocean;0
11098;14;22;13;sea;false;ocean;0
11099;55;3;18;sea;true;ocean;0
11100;5;11;53;sea;false;ocean;0
11101;0;27;4;sea;false;ocean;0
11102;46;14;15;sea;false;ocean;0
11103;29;19;22;sea;false;ocean;0
11104;13;26;50;sea;false;ocean;0
11105;45;2;49;sea;false;ocean;0
11106;15;26;54;sea;false;ocean;0
11107;22;37;24;sea;true;ocean;0
11108;4;69;9;sea;true;ocean;0
11109;28;67;0;sea;false;ocean;0
11110;18;63;17;sea;true;ocean;0
11111;36;10;24;sea;false;ocean;0
11112;18;30;43;sea;true;ocean;0
11113;11;30;42;sea;true;ocean;0
11114;3;18;58;sea;false;ocean;0
11115;19;71;6;sea;false;ocean;0
11116;46;15;13;sea;false;ocean;0
11117;10;23;65;sea;true;ocean;0
11118;5;4;34;sea;false;ocean;0
11119;16;69;7;sea;true;ocean;0
11120;15;5;10;sea;true;ocean;0
11121;1;6;79;sea;true;ocean;0
11122;15;52;17;sea;false;ocean;0
11123;79;8;3;sea;false;ocean;0
11124;15;40;42;sea;false;ocean;0
11125;7;23;69;sea;true;ocean;0
11126;35;9;53;sea;true;ocean;0
11127;0;4;38;sea;false;ocean;0
11128;47;0;18;sea;true;ocean;0
11129;15;15;49;sea;true;ocean;0
11130;43;1;33;sea;false;ocean;0
11131;40;9;27;sea;false;ocean;0
11132;45;3;3;sea;true;ocean;0
11133;2;8;23;sea;false;ocean;0
11134;3;48;15;sea;true;ocean;0
11135;40;15;43;sea;false;ocean;0
11136;15;33;50;sea;false;ocean;0
11137;6;5;46;sea;false;ocean;0
11138;10;70;17;sea;true;ocean;0
11139;27;5;15;sea;false;ocean;0
11140;20;18;55;sea;true;ocean;0
11141;11;8;57;sea;false;ocean;0
11142;32;4;56;sea;true;ocean;0
11143;16;0;20;sea;true;ocean;0
11144;4;50;13;sea;true;ocean;0
11145;10;25;55;sea;false;ocean;0
11146;48;3;47;sea;false;ocean;0
11147;59;1;10;sea;false;ocean;0
11148;12;30;34;sea;true;ocean;0
11149;1;20;66;sea;true;ocean;0
11150;22;68;3;sea;false;ocean;0
11151;14;30;1;sea;true;ocean;0
11152;6;40;29;sea;false;ocean;0
11153;4;65;24;sea;false;ocean;0
11154;65;10;21;sea;true;ocean;0
11155;32;41;12;sea;false;ocean;0
11156;28;2;62;sea;false;ocean;0
11157;39;28;23;sea;false;ocean;0
11158;72;5;5;sea;false;ocean;0
11159;93;0;5;sea;true;ocean;0
11160;3;25;2;sea;false;ocean;0
11161;6;1;84;sea;false;ocean;0
11162;3;33;47;sea;false;ocean;0
11163;4;13;81;sea;true;ocean;0
11164;51;0;37;sea;true;ocean;0
11165;53;9;11;sea;true;ocean;0
11166;42;30;19;sea;true;ocean;0
11167;27;3;39;sea;true;ocean;0
11168;39;29;25;sea;false;ocean;0
11169;4;15;64;sea;false;ocean;0
11170;9;50;6;sea;true;ocean;0
11171;24;55;18;sea;false;ocean;0
11172;51;29;2;sea;true;ocean;0
11173;67;17;2;sea;true;ocean;0
11174;5;67;2;sea;true;ocean;0
11175;57;30;7;sea;false;ocean;0
11176;6;21;55;sea;true;ocean;0
11177;3;4;44;sea;true;ocean;0
11178;30;19;25;sea;false;ocean;0
11179;11;45;33;sea;false;ocean;0
11180;25;33;15;sea;true;ocean;0
11181;36;20;32;sea;false;ocean;0
11182;20;57;22;sea;false;ocean;0
11183;6;1;56;sea;true;ocean;0
11184;57;9;14;sea;false;ocean;0
11185;7;33;21;sea;false;ocean;0
11186;16;16;4;sea;false;ocean;0
11187;5;87;6;sea;false;ocean;0
11188;52;20;14;sea;false;ocean;0
11189;13;41;15;sea;true;ocean;0
11190;28;15;20;sea;true;ocean;0
11191;28;12;27;sea;false;ocean;0
11192;23;46;1;sea;false;ocean;0
11193;4;18;8;sea;false;ocean;0
11194;1;24;35;sea;true;ocean;0
11195;32;11;9;sea;false;ocean;0
11196;17;3;49;sea;true;ocean;0
11197;21;7;38;sea;false;ocean;0
11198;38;10;12;sea;true;ocean;0
11199;4;50;34;sea;false;ocean;0
11200;19;11;61;sea;true;ocean;0
11201;21;33;41;sea;true;ocean;0
11202;37;40;6;sea;false;ocean;0
11203;37;10;19;sea;false;ocean;0
11204;24;0;35;sea;true;ocean;0
11205;28;20;35;sea;false;ocean;0
11206;63;12;14;sea;false;ocean;0
11207;62;33;2;sea;false;ocean;0
11208;14;14;11;sea;true;ocean;0
11209;16;32;33;sea;false;ocean;0
11210;12;1;80;sea;false;ocean;0
11211;31;26;24;sea;false;ocean;0
11212;27;48;8;sea;true;ocean;0
11213;11;7;50;sea;false;ocean;0
11214;3;27;26;sea;true;ocean;0
11215;19;26;23;sea;false;ocean;0
11216;27;28;10;sea;false;ocean;0
11217;7;63;29;sea;true;ocean;0
11218;15;56;14;sea;false;ocean;0
11219;14;53;14;sea;false;ocean;0
11220;15;49;15;sea;false;ocean;0
11221;23;20;53;sea;true;ocean;0
11222;3;54;9;sea;false;ocean;0
11223;46;18;23;sea;false;ocean;0
11224;8;21;43;sea;false;ocean;0
11225;3;6;55;sea;false;ocean;0
11226;26;37;23;sea;false;ocean;0
11227;68;0;12;sea;true;ocean;0
11228;6;21;39;sea;false;ocean;0
11229;20;24;1;sea;false;ocean;0
11230;1;38;24;sea;false;ocean;0
11231;6;40;35;sea;false;ocean;0
11232;30;5;44;sea;false;ocean;0
11233;42;41;12;sea;false;ocean;0
11234;36;16;34;sea;false;ocean;0
11235;84;4;9;sea;false;ocean;0
11236;24;33;29;sea;false;ocean;0
11237;57;31;4;sea;false;ocean;0
11238;16;18;64;sea;false;ocean;0
11239;68;12;1;sea;false;ocean;0
11240;0;21;22;sea;true;ocean;0
11241;28;26;8;sea;false;ocean;0
11242;15;15;47;sea;false;ocean;0
11243;10;33;4;sea;false;ocean;0
11244;18;30;50;sea;false;ocean;0
11245;22;15;19;sea;true;ocean;0
11246;11;9;3;sea;false;ocean;0
11247;38;1;29;sea;false;ocean;0
11248;0;21;39;sea;false;ocean;0
11249;40;3;47;sea;true;ocean;0
11250;2;54;30;sea;false;ocean;0
11251;23;25;30;sea;false;ocean;0
11252;0;29;51;sea;false;ocean;0
11253;11;20;67;sea;true;ocean;0
11254;15;7;32;sea;true;ocean;0
11255;2;26;20;sea;false;ocean;0
11256;26;40;13;sea;true;ocean;0
11257;69;15;2;sea;true;ocean;0
11258;4;76;2;sea;false;ocean;0
11259;54;6;29;sea;false;ocean;0
11260;12;15;62;sea;false;ocean;0
11261;38;7;49;sea;false;ocean;0
11262;7;41;40;sea;true;ocean;0
11263;8;15;19;sea;false;ocean;0
11264;27;40;4;sea;false;ocean;0
11265;9;32;28;sea;false;ocean;0
11266;20;58;13;sea;false;ocean;0
11267;40;14;28;sea;false;ocean;0
11268;25;39;11;sea;false;ocean;0
11269;10;22;28;sea;false;ocean;0
11270;64;0;21;sea;false;ocean;0
11271;12;5;19;sea;false;ocean;0
11272;6;21;6;sea;false;ocean;0
11273;15;8;51;sea;false;ocean;0
11274;63;9;8;sea;true;ocean;0
11275;76;10;3;sea;true;ocean;0
11276;27;17;19;sea;true;ocean;0
11277;16;39;42;sea;true;ocean;0
11278;16;24;58;sea;false;ocean;0
11279;59;33;6;sea;false;ocean;0
11280;39;44;16;sea;false;ocean;0
11281;51;20;13;sea;true;ocean;0
11282;7;7;43;sea;true;ocean;0
11283;65;19;14;sea;false;ocean;0
11284;53;42;2;sea;false;ocean;0
11285;37;5;8;sea;false;ocean;0
11286;18;4;29;sea;false;ocean;0
11287;10;8;63;sea;false;ocean;0
11288;67;18;10;sea;true;ocean;0
11289;14;17;29;sea;true;ocean;0
11290;27;20;0;sea;false;ocean;0
11291;33;47;2;sea;true;ocean;0
11292;7;5;27;sea;false;ocean;0
11293;0;50;35;sea;false;ocean;0
11294;9;13;50;sea;true;ocean;0
11295;6;12;28;sea;false;ocean;0
11296;9;45;10;sea;false;ocean;0
11297;64;15;17;sea;false;ocean;0
11298;1;26;13;sea;false;ocean;0
11299;62;27;0;sea;true;ocean;0
11300;12;69;6;sea;false;ocean;0
11301;84;9;2;sea;true;ocean;0
11302;11;31;11;sea;true;ocean;0
11303;5;62;26;sea;false;ocean;0
11304;16;6;57;sea;true;ocean;0
11305;18;50;6;sea;false;ocean;0
11306;2;21;26;sea;false;ocean;0
11307;22;31;11;sea;true;ocean;0
11308;2;21;61;sea;false;ocean;0
11309;13;46;5;sea;false;ocean;0
11310;9;34;39;sea;false;ocean;0
11311;11;12;32;sea;false;ocean;0
11312;22;5;72;sea;false;ocean;0
11313;11;3;7;sea;true;ocean;0
11314;6;29;34;sea;true;ocean;0
